gene,LTR,RC/Helitron,DNA/TcMar-Stowaway,DNA,LTR/ERVK,DNA/hAT,SINE,DNA/TcMar-Pogo,DNA/hAT-Tip100,LTR/Gypsy,DNA/hAT-Tag1,DNA/hAT-Ac,DNA/Harbinger,LTR/Copia,LINE/L1,DNA/En-Spm,DNA/MuDR,RC/Helitron,LTR/Copia,DNA/MuDR
Model_6_553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_6_845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
